Entry,Exit,Origin,Dest,ID
548,568.12,S01UN,S09AG,RP1366
548,567.88,S01UN,S09AG,RP1243
548,567.65,S01UN,S10BS,RP4210
548,568.20,S01UN,S11FG,RP3174
548,573.30,S01UN,S11FG,RP9614
548,574.94,S01UN,S12KB,RP7383
548,576.12,S01UN,S12KB,RP1318
548,579.98,S01UN,S13SB,RP9017
548,572.42,S01UN,S13SB,RP3949
548,574.55,S01UN,S14DU,RP1717
548,580.60,S01UN,S14DU,RP9637
548,581.07,S01UN,S14DU,RP1323
548,582.78,S01UN,S15BS,RP9570
548,579.32,S01UN,S15BS,RP6589
548,579.36,S01UN,S15BS,RP2056
548,576.94,S01UN,S15BS,RP1862
548,576.49,S01UN,S15BS,RP4295
548,579.74,S01UN,S16MJ,RP1190
548,583.89,S01UN,S16MJ,RP3491
548,583.98,S01UN,S16MJ,RP5581
548,584.24,S01UN,S16MJ,RP3500
548,580.69,S01UN,S16MJ,RP1893
549,562.19,S01UN,S04PL,RP4913
549,560.97,S01UN,S04PL,RP3880
549,564.43,S01UN,S05M11,RP3441
549,560.10,S01UN,S05M11,RP6551
549,558.59,S01UN,S05M11,RP5095
549,562.98,S01UN,S06M10,RP1243
549,564.17,S01UN,S06M10,RP4378
549,562.26,S01UN,S06M10,RP5324
549,561.54,S01UN,S06M10,RP2207
549,562.55,S01UN,S06M10,RP3166
549,566.67,S01UN,S06M10,RP4384
549,566.02,S01UN,S07KP,RP1148
549,563.73,S01UN,S08SP,RP5862
549,565.75,S01UN,S09AG,RP6342
549,565.93,S01UN,S09AG,RP3579
549,568.37,S01UN,S09AG,RP7718
549,571.70,S01UN,S10BS,RP9620
549,576.22,S01UN,S11FG,RP5502
549,570.85,S01UN,S11FG,RP2111
549,573.54,S01UN,S12KB,RP3246
549,574.80,S01UN,S12KB,RP4734
549,573.19,S01UN,S12KB,RP9421
549,576.90,S01UN,S13SB,RP1094
549,579.15,S01UN,S13SB,RP4226
549,578.38,S01UN,S14DU,RP4125
549,580.28,S01UN,S14DU,RP8295
549,579.07,S01UN,S15BS,RP6048
549,583.19,S01UN,S15BS,RP1040
549,584.75,S01UN,S15BS,RP5382
549,582.26,S01UN,S15BS,RP8431
549,580.61,S01UN,S15BS,RP5958
549,582.35,S01UN,S16MJ,RP1027
549,582.59,S01UN,S16MJ,RP8942
549,585.84,S01UN,S16MJ,RP3310
549,581.30,S01UN,S16MJ,RP1646
549,579.03,S01UN,S16MJ,RP2297
550,563.21,S01UN,S04PL,RP5836
550,559.72,S01UN,S04PL,RP7177
550,559.76,S01UN,S05M11,RP1483
550,565.37,S01UN,S05M11,RP1413
550,564.83,S01UN,S05M11,RP3180
550,564.21,S01UN,S06M10,RP7349
550,560.02,S01UN,S06M10,RP4190
550,562.34,S01UN,S06M10,RP7790
550,564.10,S01UN,S06M10,RP8737
550,564.62,S01UN,S06M10,RP3036
550,567.67,S01UN,S06M10,RP9075
550,569.11,S01UN,S07KP,RP1735
550,569.02,S01UN,S08SP,RP6067
550,567.49,S01UN,S09AG,RP3227
550,566.53,S01UN,S09AG,RP7082
550,566.44,S01UN,S09AG,RP1417
550,567.89,S01UN,S09AG,RP9049
550,571.43,S01UN,S10BS,RP6154
550,573.23,S01UN,S11FG,RP4096
550,577.57,S01UN,S11FG,RP4780
550,577.96,S01UN,S12KB,RP3159
550,579.89,S01UN,S12KB,RP7003
550,573.54,S01UN,S12KB,RP7711
550,581.10,S01UN,S13SB,RP6634
550,576.93,S01UN,S13SB,RP6470
550,580.71,S01UN,S14DU,RP4358
550,579.48,S01UN,S14DU,RP4457
550,578.34,S01UN,S15BS,RP2213
550,578.05,S01UN,S15BS,RP3594
550,581.63,S01UN,S15BS,RP6457
550,583.73,S01UN,S15BS,RP6355
550,584.75,S01UN,S15BS,RP7107
550,582.79,S01UN,S16MJ,RP5910
550,587.33,S01UN,S16MJ,RP5050
550,583.25,S01UN,S16MJ,RP6188
550,583.00,S01UN,S16MJ,RP8234
550,581.16,S01UN,S16MJ,RP6929
551,564.49,S01UN,S04PL,RP3750
551,557.80,S01UN,S04PL,RP4316
551,563.90,S01UN,S05M11,RP6916
551,563.26,S01UN,S05M11,RP1577
551,566.07,S01UN,S05M11,RP2426
551,565.51,S01UN,S06M10,RP9734
551,566.64,S01UN,S06M10,RP9169
551,566.96,S01UN,S06M10,RP8148
551,563.90,S01UN,S06M10,RP3411
551,566.94,S01UN,S06M10,RP9481
551,563.39,S01UN,S06M10,RP2442
551,563.79,S01UN,S07KP,RP7804
551,571.10,S01UN,S08SP,RP7176
551,574.04,S01UN,S09AG,RP7446
551,573.44,S01UN,S09AG,RP2392
551,569.49,S01UN,S09AG,RP2514
551,568.48,S01UN,S09AG,RP9326
551,569.80,S01UN,S10BS,RP5966
551,571.94,S01UN,S11FG,RP5490
551,576.64,S01UN,S11FG,RP1606
551,579.48,S01UN,S12KB,RP9673
551,576.20,S01UN,S12KB,RP1224
551,575.06,S01UN,S12KB,RP3699
551,579.87,S01UN,S13SB,RP4746
551,580.87,S01UN,S13SB,RP6603
551,581.02,S01UN,S14DU,RP8519
551,581.63,S01UN,S14DU,RP7357
551,581.62,S01UN,S14DU,RP9143
551,586.78,S01UN,S15BS,RP6321
551,581.43,S01UN,S15BS,RP2095
551,582.38,S01UN,S15BS,RP7929
551,580.38,S01UN,S15BS,RP4974
551,583.07,S01UN,S15BS,RP2702
551,585.87,S01UN,S16MJ,RP4601
551,587.58,S01UN,S16MJ,RP5044
551,581.35,S01UN,S16MJ,RP2782
551,584.10,S01UN,S16MJ,RP5155
551,584.42,S01UN,S16MJ,RP5367
552,558.56,S01UN,S04PL,RP5609
552,560.72,S01UN,S04PL,RP4984
552,565.84,S01UN,S05M11,RP7720
552,562.60,S01UN,S05M11,RP9161
552,560.20,S01UN,S05M11,RP7827
552,565.76,S01UN,S06M10,RP7140
552,564.71,S01UN,S06M10,RP1221
552,567.14,S01UN,S06M10,RP4143
552,563.56,S01UN,S06M10,RP3735
552,568.83,S01UN,S06M10,RP6372
552,569.13,S01UN,S06M10,RP9860
552,569.99,S01UN,S07KP,RP9039
552,571.94,S01UN,S08SP,RP6241
552,568.09,S01UN,S08SP,RP2566
552,570.26,S01UN,S09AG,RP6160
552,570.28,S01UN,S09AG,RP3387
552,573.60,S01UN,S09AG,RP3496
552,572.75,S01UN,S09AG,RP3834
552,570.78,S01UN,S10BS,RP3156
552,572.14,S01UN,S11FG,RP6695
552,575.79,S01UN,S11FG,RP7276
552,576.81,S01UN,S12KB,RP6614
552,580.63,S01UN,S12KB,RP5594
552,577.17,S01UN,S12KB,RP9730
552,583.94,S01UN,S13SB,RP4112
552,583.46,S01UN,S13SB,RP4793
552,581.04,S01UN,S14DU,RP6524
552,580.30,S01UN,S14DU,RP5809
552,583.46,S01UN,S14DU,RP8424
552,586.71,S01UN,S15BS,RP1624
552,583.92,S01UN,S15BS,RP8871
552,587.98,S01UN,S15BS,RP4219
552,581.15,S01UN,S15BS,RP3402
552,583.01,S01UN,S15BS,RP6350
552,588.75,S01UN,S16MJ,RP6329
552,586.99,S01UN,S16MJ,RP4464
552,585.16,S01UN,S16MJ,RP7767
552,587.71,S01UN,S16MJ,RP9491
552,584.06,S01UN,S16MJ,RP8580
553,562.52,S01UN,S04PL,RP1559
553,559.94,S01UN,S04PL,RP7192
553,560.60,S01UN,S04PL,RP9363
553,565.31,S01UN,S05M11,RP2791
553,565.69,S01UN,S05M11,RP6564
553,566.24,S01UN,S05M11,RP2753
553,570.52,S01UN,S06M10,RP2727
553,564.28,S01UN,S06M10,RP4507
553,564.54,S01UN,S06M10,RP9837
553,569.11,S01UN,S06M10,RP7807
553,565.20,S01UN,S06M10,RP8186
553,569.54,S01UN,S06M10,RP5077
553,566.37,S01UN,S07KP,RP2334
553,565.46,S01UN,S07KP,RP3638
553,574.72,S01UN,S08SP,RP2884
553,574.85,S01UN,S08SP,RP3125
553,573.66,S01UN,S09AG,RP2312
553,573.04,S01UN,S09AG,RP1526
553,571.12,S01UN,S09AG,RP9300
553,573.89,S01UN,S11FG,RP8927
553,573.32,S01UN,S11FG,RP3813
553,577.29,S01UN,S12KB,RP7588
553,576.21,S01UN,S12KB,RP9208
553,579.79,S01UN,S12KB,RP9794
553,584.53,S01UN,S13SB,RP6084
553,584.03,S01UN,S13SB,RP2253
553,582.28,S01UN,S14DU,RP2759
553,579.46,S01UN,S14DU,RP8996
553,586.50,S01UN,S14DU,RP4442
553,581.93,S01UN,S15BS,RP1871
553,583.10,S01UN,S15BS,RP4896
553,584.41,S01UN,S15BS,RP1371
553,587.90,S01UN,S15BS,RP1698
553,581.21,S01UN,S15BS,RP8580
553,588.24,S01UN,S16MJ,RP4136
553,585.33,S01UN,S16MJ,RP4027
553,583.75,S01UN,S16MJ,RP8694
553,588.95,S01UN,S16MJ,RP2032
553,585.02,S01UN,S16MJ,RP1590
554,564.43,S01UN,S04PL,RP4711
554,560.05,S01UN,S04PL,RP3204
554,562.39,S01UN,S04PL,RP2554
554,568.68,S01UN,S05M11,RP4562
554,563.51,S01UN,S05M11,RP1859
554,562.48,S01UN,S05M11,RP7934
554,570.55,S01UN,S06M10,RP3322
554,569.54,S01UN,S06M10,RP4020
554,564.64,S01UN,S06M10,RP7394
554,569.72,S01UN,S06M10,RP2884
554,565.67,S01UN,S06M10,RP4218
554,570.67,S01UN,S06M10,RP4685
554,568.08,S01UN,S07KP,RP5647
554,569.41,S01UN,S08SP,RP1658
554,572.93,S01UN,S08SP,RP7606
554,577.92,S01UN,S09AG,RP3389
554,572.12,S01UN,S09AG,RP1296
554,573.22,S01UN,S09AG,RP5885
554,574.02,S01UN,S09AG,RP1135
554,581.85,S01UN,S11FG,RP7777
554,579.09,S01UN,S11FG,RP4066
554,582.83,S01UN,S12KB,RP9557
554,577.51,S01UN,S12KB,RP9061
554,576.33,S01UN,S12KB,RP5411
554,583.63,S01UN,S13SB,RP4370
554,584.36,S01UN,S13SB,RP4386
554,585.51,S01UN,S14DU,RP6102
554,582.06,S01UN,S14DU,RP5253
554,583.83,S01UN,S15BS,RP3240
554,583.72,S01UN,S15BS,RP8138
554,582.04,S01UN,S15BS,RP4821
554,586.39,S01UN,S15BS,RP8582
554,586.70,S01UN,S15BS,RP1486
554,585.41,S01UN,S16MJ,RP3369
554,585.59,S01UN,S16MJ,RP6620
554,591.87,S01UN,S16MJ,RP4537
554,586.55,S01UN,S16MJ,RP6504
554,587.91,S01UN,S16MJ,RP2664
555,567.92,S01UN,S04PL,RP5341
555,563.40,S01UN,S04PL,RP2975
555,565.82,S01UN,S05M11,RP5070
555,564.57,S01UN,S05M11,RP9804
555,566.67,S01UN,S05M11,RP6395
555,567.44,S01UN,S06M10,RP2563
555,567.33,S01UN,S06M10,RP1062
555,570.55,S01UN,S06M10,RP4527
555,566.69,S01UN,S06M10,RP4220
555,568.40,S01UN,S06M10,RP7489
555,571.16,S01UN,S06M10,RP2095
555,569.92,S01UN,S07KP,RP9587
555,576.29,S01UN,S08SP,RP7979
555,577.04,S01UN,S09AG,RP1283
555,576.87,S01UN,S09AG,RP3791
555,575.93,S01UN,S09AG,RP3634
555,574.10,S01UN,S10BS,RP5455
555,581.34,S01UN,S11FG,RP8949
555,581.81,S01UN,S11FG,RP4485
555,584.76,S01UN,S12KB,RP6139
555,584.50,S01UN,S12KB,RP1711
555,577.78,S01UN,S12KB,RP6980
555,580.46,S01UN,S13SB,RP3630
555,580.28,S01UN,S13SB,RP5171
555,587.07,S01UN,S14DU,RP4173
555,582.24,S01UN,S14DU,RP7492
555,584.80,S01UN,S14DU,RP4379
555,589.53,S01UN,S15BS,RP4562
555,584.85,S01UN,S15BS,RP2964
555,584.07,S01UN,S15BS,RP4266
555,583.99,S01UN,S15BS,RP9519
555,588.54,S01UN,S15BS,RP1304
555,587.84,S01UN,S16MJ,RP6708
555,590.34,S01UN,S16MJ,RP9765
555,587.97,S01UN,S16MJ,RP5206
555,586.55,S01UN,S16MJ,RP3919
555,588.97,S01UN,S16MJ,RP1286
555,586.75,S01UN,S16MJ,RP3959
556,558.01,S01UN,S02UC,RP6873
556,566.36,S01UN,S04PL,RP3554
556,564.77,S01UN,S04PL,RP8567
556,569.98,S01UN,S04PL,RP4973
556,570.29,S01UN,S05M11,RP8735
556,570.99,S01UN,S05M11,RP3417
556,565.43,S01UN,S05M11,RP9177
556,568.73,S01UN,S06M10,RP1794
556,567.86,S01UN,S06M10,RP2183
556,568.94,S01UN,S06M10,RP2863
556,570.10,S01UN,S06M10,RP7907
556,569.55,S01UN,S06M10,RP1275
556,566.28,S01UN,S06M10,RP4181
556,569.86,S01UN,S07KP,RP8715
556,571.59,S01UN,S08SP,RP1081
556,573.64,S01UN,S09AG,RP8138
556,572.27,S01UN,S09AG,RP5545
556,579.13,S01UN,S09AG,RP8838
556,573.77,S01UN,S09AG,RP5216
556,580.11,S01UN,S11FG,RP4360
556,583.31,S01UN,S11FG,RP6504
556,582.61,S01UN,S12KB,RP2734
556,582.07,S01UN,S12KB,RP3618
556,585.13,S01UN,S12KB,RP5803
556,584.38,S01UN,S13SB,RP1681
556,581.26,S01UN,S13SB,RP6290
556,583.74,S01UN,S14DU,RP6992
556,584.51,S01UN,S14DU,RP1996
556,585.17,S01UN,S14DU,RP8327
556,586.36,S01UN,S15BS,RP3471
556,586.85,S01UN,S15BS,RP5434
556,591.44,S01UN,S15BS,RP2173
556,591.56,S01UN,S15BS,RP8737
556,586.70,S01UN,S15BS,RP4531
556,592.32,S01UN,S16MJ,RP7212
556,588.54,S01UN,S16MJ,RP7915
556,592.06,S01UN,S16MJ,RP6010
556,592.59,S01UN,S16MJ,RP2067
556,592.27,S01UN,S16MJ,RP2322
557,564.52,S01UN,S03US,RP7124
557,569.39,S01UN,S04PL,RP2605
557,566.17,S01UN,S04PL,RP6719
557,567.13,S01UN,S05M11,RP2838
557,571.73,S01UN,S05M11,RP2021
557,567.41,S01UN,S05M11,RP1042
557,573.26,S01UN,S06M10,RP6467
557,568.01,S01UN,S06M10,RP6016
557,570.73,S01UN,S06M10,RP2438
557,570.42,S01UN,S06M10,RP4756
557,570.89,S01UN,S06M10,RP5547
557,569.40,S01UN,S06M10,RP2931
557,573.72,S01UN,S07KP,RP5419
557,574.07,S01UN,S08SP,RP9269
557,575.51,S01UN,S08SP,RP7132
557,573.52,S01UN,S09AG,RP9455
557,573.69,S01UN,S09AG,RP6520
557,573.67,S01UN,S09AG,RP1220
557,577.46,S01UN,S10BS,RP6595
557,583.45,S01UN,S11FG,RP5303
557,579.12,S01UN,S11FG,RP4055
557,580.70,S01UN,S12KB,RP5855
557,580.61,S01UN,S12KB,RP4408
557,582.01,S01UN,S12KB,RP4768
557,587.34,S01UN,S13SB,RP6875
557,583.58,S01UN,S13SB,RP2923
557,587.68,S01UN,S14DU,RP8137
557,585.36,S01UN,S14DU,RP3500
557,583.91,S01UN,S14DU,RP9836
557,591.51,S01UN,S15BS,RP3522
557,588.65,S01UN,S15BS,RP9308
557,586.45,S01UN,S15BS,RP1118
557,591.36,S01UN,S15BS,RP4254
557,591.51,S01UN,S15BS,RP9412
557,594.87,S01UN,S16MJ,RP3404
557,593.41,S01UN,S16MJ,RP2323
557,594.65,S01UN,S16MJ,RP5287
557,594.46,S01UN,S16MJ,RP3425
557,594.06,S01UN,S16MJ,RP4125
558,561.64,S01UN,S02UC,RP8146
558,570.79,S01UN,S04PL,RP9863
558,564.38,S01UN,S04PL,RP3033
558,572.06,S01UN,S05M11,RP9350
558,570.08,S01UN,S05M11,RP8651
558,566.22,S01UN,S05M11,RP1320
558,572.47,S01UN,S06M10,RP9458
558,570.40,S01UN,S06M10,RP3177
558,575.34,S01UN,S06M10,RP7657
558,575.89,S01UN,S06M10,RP4825
558,568.23,S01UN,S06M10,RP6317
558,568.02,S01UN,S06M10,RP9265
558,570.44,S01UN,S07KP,RP4041
558,579.99,S01UN,S08SP,RP6160
558,578.90,S01UN,S08SP,RP8695
558,576.36,S01UN,S09AG,RP2712
558,578.09,S01UN,S09AG,RP2453
558,580.16,S01UN,S09AG,RP3763
558,580.08,S01UN,S10BS,RP4207
558,579.57,S01UN,S11FG,RP8857
558,583.00,S01UN,S11FG,RP6304
558,584.32,S01UN,S12KB,RP5055
558,586.11,S01UN,S12KB,RP1655
558,586.91,S01UN,S12KB,RP2512
558,588.35,S01UN,S13SB,RP1076
558,584.70,S01UN,S13SB,RP7278
558,590.89,S01UN,S14DU,RP2643
558,588.41,S01UN,S14DU,RP8255
558,586.32,S01UN,S15BS,RP2531
558,589.01,S01UN,S15BS,RP1555
558,589.99,S01UN,S15BS,RP7056
558,590.76,S01UN,S15BS,RP7537
558,586.10,S01UN,S15BS,RP1915
558,590.06,S01UN,S16MJ,RP7062
558,595.14,S01UN,S16MJ,RP9790
558,593.54,S01UN,S16MJ,RP3537
558,588.25,S01UN,S16MJ,RP6467
558,593.12,S01UN,S16MJ,RP8129
559,572.86,S01UN,S04PL,RP8086
559,571.45,S01UN,S04PL,RP3404
559,567.40,S01UN,S04PL,RP8928
559,571.08,S01UN,S05M11,RP3940
559,570.00,S01UN,S05M11,RP3842
559,572.88,S01UN,S05M11,RP9774
559,570.56,S01UN,S06M10,RP8294
559,576.89,S01UN,S06M10,RP5229
559,572.80,S01UN,S06M10,RP2251
559,571.62,S01UN,S06M10,RP4628
559,572.23,S01UN,S06M10,RP7440
559,573.94,S01UN,S06M10,RP4177
559,577.01,S01UN,S07KP,RP3220
559,579.32,S01UN,S08SP,RP4329
559,574.67,S01UN,S08SP,RP6823
559,578.29,S01UN,S09AG,RP2584
559,576.54,S01UN,S09AG,RP9183
559,580.55,S01UN,S09AG,RP4123
559,580.95,S01UN,S10BS,RP2271
559,579.20,S01UN,S11FG,RP8897
559,582.17,S01UN,S11FG,RP4549
559,586.81,S01UN,S12KB,RP7643
559,584.92,S01UN,S12KB,RP2503
559,585.37,S01UN,S12KB,RP4278
559,587.30,S01UN,S13SB,RP8635
559,585.06,S01UN,S13SB,RP3708
559,589.72,S01UN,S14DU,RP1335
559,589.03,S01UN,S14DU,RP9260
559,588.03,S01UN,S15BS,RP6348
559,594.34,S01UN,S15BS,RP9182
559,594.94,S01UN,S15BS,RP5083
559,587.12,S01UN,S15BS,RP4194
559,591.32,S01UN,S15BS,RP6895
559,593.88,S01UN,S16MJ,RP2343
559,595.78,S01UN,S16MJ,RP4307
559,594.66,S01UN,S16MJ,RP9542
559,590.04,S01UN,S16MJ,RP8674
559,590.29,S01UN,S16MJ,RP7507
559,592.46,S01UN,S16MJ,RP4426
560,572.24,S01UN,S04PL,RP8572
560,568.22,S01UN,S04PL,RP8718
560,568.45,S01UN,S05M11,RP1146
560,573.85,S01UN,S05M11,RP6234
560,572.59,S01UN,S05M11,RP4720
560,574.19,S01UN,S06M10,RP7496
560,576.60,S01UN,S06M10,RP1001
560,575.55,S01UN,S06M10,RP1416
560,570.45,S01UN,S06M10,RP6438
560,570.41,S01UN,S06M10,RP4082
560,573.97,S01UN,S06M10,RP1099
560,575.47,S01UN,S07KP,RP3599
560,579.29,S01UN,S08SP,RP2637
560,578.90,S01UN,S09AG,RP2997
560,578.91,S01UN,S09AG,RP8327
560,583.19,S01UN,S09AG,RP5366
560,578.45,S01UN,S09AG,RP4488
560,585.30,S01UN,S11FG,RP8702
560,583.85,S01UN,S11FG,RP6976
560,580.79,S01UN,S11FG,RP2311
560,587.06,S01UN,S12KB,RP9477
560,588.71,S01UN,S12KB,RP4794
560,587.01,S01UN,S13SB,RP9468
560,587.64,S01UN,S13SB,RP6788
560,588.60,S01UN,S14DU,RP8525
560,590.94,S01UN,S14DU,RP5801
560,587.84,S01UN,S14DU,RP1673
560,592.66,S01UN,S15BS,RP4578
560,594.95,S01UN,S15BS,RP9706
560,595.76,S01UN,S15BS,RP2549
560,594.15,S01UN,S15BS,RP3005
560,593.74,S01UN,S15BS,RP2867
560,595.09,S01UN,S16MJ,RP1318
560,590.51,S01UN,S16MJ,RP1879
560,596.79,S01UN,S16MJ,RP7517
560,597.49,S01UN,S16MJ,RP3753
560,594.73,S01UN,S16MJ,RP6017
560,594.07,S01UN,S16MJ,RP8584
561,569.23,S01UN,S04PL,RP3830
561,571.76,S01UN,S04PL,RP7877
561,576.96,S01UN,S05M11,RP5568
561,572.01,S01UN,S05M11,RP9414
561,573.97,S01UN,S05M11,RP6400
561,572.73,S01UN,S06M10,RP1187
561,571.09,S01UN,S06M10,RP1388
561,578.44,S01UN,S06M10,RP3463
561,574.56,S01UN,S06M10,RP7054
561,573.82,S01UN,S06M10,RP2347
561,577.78,S01UN,S06M10,RP6273
561,574.57,S01UN,S07KP,RP2314
561,577.38,S01UN,S08SP,RP5871
561,577.41,S01UN,S08SP,RP1154
561,581.41,S01UN,S09AG,RP2845
561,584.62,S01UN,S09AG,RP5833
561,578.25,S01UN,S09AG,RP5094
561,585.84,S01UN,S11FG,RP1742
561,588.51,S01UN,S11FG,RP6257
561,589.94,S01UN,S12KB,RP7901
561,589.92,S01UN,S12KB,RP7971
561,591.15,S01UN,S13SB,RP2092
561,590.39,S01UN,S13SB,RP9998
561,594.89,S01UN,S14DU,RP8441
561,594.71,S01UN,S14DU,RP8704
561,594.42,S01UN,S15BS,RP4828
561,593.57,S01UN,S15BS,RP7381
561,593.13,S01UN,S15BS,RP7404
561,590.66,S01UN,S15BS,RP6629
561,594.94,S01UN,S15BS,RP5060
561,595.34,S01UN,S16MJ,RP8492
561,598.03,S01UN,S16MJ,RP5021
561,594.50,S01UN,S16MJ,RP5995
561,596.62,S01UN,S16MJ,RP6672
561,591.71,S01UN,S16MJ,RP9972
562,571.88,S01UN,S04PL,RP5718
562,571.34,S01UN,S04PL,RP2113
562,573.46,S01UN,S05M11,RP9041
562,577.16,S01UN,S05M11,RP7919
562,570.70,S01UN,S05M11,RP6924
562,578.37,S01UN,S06M10,RP4818
562,576.57,S01UN,S06M10,RP7642
562,574.68,S01UN,S06M10,RP1552
562,579.25,S01UN,S06M10,RP4298
562,576.04,S01UN,S06M10,RP8550
562,577.46,S01UN,S06M10,RP5668
562,581.08,S01UN,S07KP,RP5226
562,580.32,S01UN,S08SP,RP4731
562,577.03,S01UN,S08SP,RP3551
562,578.29,S01UN,S09AG,RP2899
562,578.87,S01UN,S09AG,RP8542
562,579.53,S01UN,S09AG,RP4446
562,583.97,S01UN,S10BS,RP9701
562,583.16,S01UN,S11FG,RP4061
562,586.02,S01UN,S11FG,RP4776
562,584.52,S01UN,S12KB,RP4389
562,590.34,S01UN,S12KB,RP7034
562,586.04,S01UN,S12KB,RP7982
562,590.55,S01UN,S13SB,RP6804
562,587.90,S01UN,S13SB,RP9958
562,590.67,S01UN,S14DU,RP6824
562,593.66,S01UN,S14DU,RP8155
562,590.34,S01UN,S15BS,RP7380
562,595.13,S01UN,S15BS,RP5412
562,595.87,S01UN,S15BS,RP6957
562,595.88,S01UN,S15BS,RP3329
562,593.81,S01UN,S15BS,RP5917
562,596.67,S01UN,S16MJ,RP4470
562,594.90,S01UN,S16MJ,RP5806
562,599.78,S01UN,S16MJ,RP3805
562,597.37,S01UN,S16MJ,RP3291
562,594.25,S01UN,S16MJ,RP8852
563,570.61,S01UN,S04PL,RP8000
563,575.61,S01UN,S04PL,RP9999
563,577.79,S01UN,S05M11,RP6605
563,572.75,S01UN,S05M11,RP7748
563,578.28,S01UN,S05M11,RP9691
563,578.30,S01UN,S06M10,RP9557
563,573.36,S01UN,S06M10,RP5021
563,573.12,S01UN,S06M10,RP4508
563,575.77,S01UN,S06M10,RP7797
563,577.65,S01UN,S06M10,RP8169
563,573.35,S01UN,S06M10,RP9802
563,576.85,S01UN,S07KP,RP4037
563,575.86,S01UN,S07KP,RP7394
563,578.45,S01UN,S08SP,RP4868
563,586.50,S01UN,S09AG,RP7672
563,586.75,S01UN,S09AG,RP3059
563,580.76,S01UN,S09AG,RP4986
563,582.81,S01UN,S10BS,RP9318
563,590.13,S01UN,S11FG,RP8225
563,585.43,S01UN,S11FG,RP8061
563,589.56,S01UN,S12KB,RP4779
563,585.15,S01UN,S12KB,RP9897
563,587.38,S01UN,S12KB,RP2860
563,588.27,S01UN,S13SB,RP3118
563,587.52,S01UN,S13SB,RP7857
563,589.23,S01UN,S14DU,RP3545
563,594.08,S01UN,S14DU,RP7989
563,591.36,S01UN,S14DU,RP1573
563,592.98,S01UN,S15BS,RP7738
563,594.67,S01UN,S15BS,RP8477
563,596.59,S01UN,S15BS,RP8953
563,592.49,S01UN,S15BS,RP6011
563,598.77,S01UN,S15BS,RP8544
563,599.89,S01UN,S16MJ,RP5756
563,600.70,S01UN,S16MJ,RP7716
563,599.24,S01UN,S16MJ,RP9640
563,600.71,S01UN,S16MJ,RP1186
563,600.82,S01UN,S16MJ,RP8958
564,573.84,S01UN,S04PL,RP2615
564,572.59,S01UN,S04PL,RP5660
564,575.48,S01UN,S05M11,RP5008
564,572.94,S01UN,S05M11,RP5827
564,576.91,S01UN,S05M11,RP9893
564,579.83,S01UN,S06M10,RP3139
564,575.03,S01UN,S06M10,RP8626
564,579.80,S01UN,S06M10,RP4906
564,580.79,S01UN,S06M10,RP7879
564,578.65,S01UN,S06M10,RP4456
564,580.95,S01UN,S06M10,RP9938
564,580.83,S01UN,S07KP,RP6024
564,584.49,S01UN,S08SP,RP3540
564,579.27,S01UN,S08SP,RP2949
564,587.36,S01UN,S09AG,RP2079
564,582.97,S01UN,S09AG,RP5315
564,586.79,S01UN,S09AG,RP3437
564,589.86,S01UN,S10BS,RP3721
564,591.89,S01UN,S11FG,RP5799
564,586.91,S01UN,S11FG,RP3216
564,588.86,S01UN,S12KB,RP9723
564,586.64,S01UN,S12KB,RP9057
564,589.32,S01UN,S12KB,RP8987
564,588.47,S01UN,S13SB,RP4373
564,591.47,S01UN,S13SB,RP9080
564,597.72,S01UN,S14DU,RP7993
564,594.09,S01UN,S14DU,RP1454
564,594.62,S01UN,S15BS,RP6759
564,597.88,S01UN,S15BS,RP1078
564,597.69,S01UN,S15BS,RP4025
564,598.55,S01UN,S15BS,RP6510
564,593.98,S01UN,S15BS,RP8481
564,594.91,S01UN,S16MJ,RP2282
564,597.50,S01UN,S16MJ,RP5715
564,601.29,S01UN,S16MJ,RP1167
564,596.82,S01UN,S16MJ,RP5587
564,595.55,S01UN,S16MJ,RP2177
565,569.90,S01UN,S02UC,RP4046
565,576.84,S01UN,S04PL,RP8756
565,575.27,S01UN,S04PL,RP9763
565,577.79,S01UN,S05M11,RP2566
565,580.75,S01UN,S05M11,RP5336
565,577.01,S01UN,S05M11,RP6526
565,576.85,S01UN,S06M10,RP4135
565,578.05,S01UN,S06M10,RP3891
565,575.79,S01UN,S06M10,RP9031
565,581.40,S01UN,S06M10,RP6697
565,580.23,S01UN,S06M10,RP3863
565,578.53,S01UN,S06M10,RP4681
565,583.82,S01UN,S07KP,RP7041
565,581.48,S01UN,S08SP,RP1514
565,579.57,S01UN,S08SP,RP5112
565,584.47,S01UN,S09AG,RP4750
565,584.40,S01UN,S09AG,RP8476
565,583.32,S01UN,S09AG,RP4867
565,587.73,S01UN,S09AG,RP3097
565,588.73,S01UN,S10BS,RP4081
565,589.24,S01UN,S11FG,RP1531
565,589.35,S01UN,S11FG,RP4782
565,592.54,S01UN,S12KB,RP6737
565,589.70,S01UN,S12KB,RP9474
565,587.38,S01UN,S12KB,RP2988
565,592.79,S01UN,S13SB,RP9098
565,593.26,S01UN,S13SB,RP8213
565,596.64,S01UN,S14DU,RP3120
565,598.90,S01UN,S14DU,RP5639
565,598.16,S01UN,S15BS,RP7129
565,594.50,S01UN,S15BS,RP9266
565,596.57,S01UN,S15BS,RP1713
565,600.89,S01UN,S15BS,RP5767
565,593.70,S01UN,S15BS,RP6138
